car_id,model,year,engine_size,horsepower,fuel_type,transmission,drivetrain,mileage_km,fuel_consumption_l_per_100km,price_usd,co2_emissions_g_km,doors,seats,body_type,color,owner_count,accident_history,service_history,country_sold
4736,3 Series,2017,2,221,petrol,automatic,RWD,144612,8.2,30121,155,4,5,sedan,white,2,no,partial,UK
4737,X1,2015,1.7,237,hybrid,automatic,AWD,96742,4.8,37563,110,5,5,suv,silver,2,no,full,Turkey
4738,X3,2015,3.4,316,hybrid,automatic,RWD,175395,5.6,40303,134,5,5,suv,blue,3,no,partial,Italy
4739,3 Series,2013,1.9,185,diesel,manual,AWD,185945,5.6,21452,122,4,5,sedan,white,4,no,,Spain
4740,7 Series,2024,4.4,399,petrol,automatic,RWD,0,11.4,107368,251,4,4,sedan,black,1,yes,full,Germany
4741,i4,2016,0,300,electric,automatic,AWD,187593,0,57216,0,4,5,coupe,black,2,,full,France
4742,5 Series,2013,2.2,242,diesel,automatic,AWD,130209,7.2,41741,151,4,5,sedan,red,4,no,partial,France
4743,i3,2024,0,155,electric,automatic,RWD,0,0,62325,0,5,4,hatchback,white,0,no,full,UK
4744,i4,2014,0,376,electric,automatic,RWD,241585,0,45913,,4,5,coupe,white,3,no,full,Spain
4745,7 Series,2009,4,384,hybrid,automatic,RWD,213379,6.9,59377,165,4,5,sedan,grey,4,yes,full,France
4746,7 Series,2006,3.5,320,petrol,automatic,RWD,300000,9.4,48451,200,4,5,sedan,blue,4,no,partial,Turkey
4747,X7,2008,3.7,284,diesel,automatic,AWD,255715,8.1,55706,185,5,5,suv,grey,2,no,partial,USA
4748,X1,2017,2.3,262,hybrid,automatic,FWD,143920,5,37807,96,5,5,suv,blue,2,no,full,UK
4749,i4,2010,,270,electric,automatic,RWD,262899,0,38612,0,4,5,coupe,black,2,no,partial,Spain
4750,X1,2012,1.7,194,diesel,automatic,AWD,137929,6.9,24525,144,5,5,suv,silver,3,no,partial,Spain
4751,Z4,2007,2.7,310,petrol,manual,RWD,300000,9.4,26550,208,2,2,convertible,grey,5,yes,full,Germany
4752,X5,2019,3.7,374,petrol,automatic,AWD,78339,10.2,77582,231,5,5,suv,white,2,no,full,Italy
4753,X7,2023,3.4,311,hybrid,automatic,AWD,0,6.3,134259,126,5,5,suv,grey,0,no,full,USA
4754,X5,2021,3.5,265,diesel,automatic,AWD,51871,8.2,81737,196,5,5,suv,white,2,no,full,Italy
4755,1 Series,2013,,217,hybrid,automatic,RWD,191687,4.9,14063,112,5,5,hatchback,white,4,no,full,Italy
4756,X1,2021,1.6,203,hybrid,automatic,FWD,78010,4.3,39718,84,5,5,suv,white,1,no,full,France
4757,X1,2011,1.8,136,petrol,automatic,FWD,130901,8.1,23487,175,5,5,suv,black,5,no,full,Italy
4758,3 Series,2021,3.3,268,hybrid,automatic,RWD,50347,,37090,137,4,5,sedan,grey,1,no,none,Spain
4759,i4,2017,0,436,electric,automatic,RWD,110097,0,52679,0,4,5,coupe,black,3,yes,full,Netherlands
4760,3 Series,2012,2.8,288,hybrid,manual,AWD,144278,5.7,30578,109,4,5,sedan,grey,4,no,full,UK
4761,3 Series,2015,1.9,180,diesel,manual,AWD,159840,6.3,26258,140,4,5,sedan,blue,2,no,full,UK
4762,X5,2008,3.3,321,diesel,automatic,AWD,262929,7.6,40953,161,5,5,suv,black,5,yes,full,USA
4763,5 Series,2012,4.1,376,hybrid,automatic,RWD,252559,7,40006,155,4,5,sedan,blue,3,no,partial,UK
4764,5 Series,2015,4.2,333,petrol,automatic,RWD,61375,11.4,50095,253,4,5,sedan,silver,1,yes,full,USA
4765,i3,2023,0,208,electric,automatic,RWD,0,0,67086,0,5,4,hatchback,white,0,no,full,France
4766,X7,2019,3.4,273,petrol,automatic,AWD,81676,9.8,108537,217,5,5,suv,,3,no,full,UK
4767,X5,2020,3.9,341,diesel,automatic,AWD,80281,9.3,80592,194,5,5,suv,white,1,no,full,Netherlands
4768,3 Series,2024,2,213,hybrid,automatic,RWD,0,4.6,47132,98,4,5,sedan,black,0,no,full,Spain
4769,i4,2024,0,336,electric,automatic,AWD,9575,0,92555,0,4,5,coupe,grey,0,no,full,Italy
4770,1 Series,2024,1.7,144,diesel,automatic,RWD,10837,5.4,26479,126,5,4,hatchback,black,0,no,partial,Netherlands
4771,3 Series,2013,2.7,199,diesel,manual,RWD,112318,7.5,27563,156,4,5,sedan,silver,3,no,full,UK
4772,5 Series,2017,2.6,211,hybrid,automatic,AWD,51477,4.9,53368,101,4,5,sedan,black,3,no,full,Italy
4773,X3,2020,2.8,213,petrol,automatic,RWD,40944,8.7,51861,176,5,5,suv,black,1,no,partial,France
4774,X3,2005,3.3,275,petrol,automatic,AWD,242271,,20610,219,5,5,suv,red,4,yes,partial,Turkey
4775,i7,2010,0,563,electric,automatic,AWD,185449,,95662,0,4,4,sedan,black,2,yes,partial,Netherlands
4776,X5,2017,3.2,328,petrol,automatic,AWD,104221,10.2,57774,220,5,5,suv,white,2,yes,none,France
4777,X3,2008,2.4,199,hybrid,automatic,RWD,296051,5.2,20572,121,5,5,suv,black,5,yes,full,Italy
4778,7 Series,2022,4,289,diesel,automatic,AWD,27168,8.6,102189,170,4,4,sedan,red,1,no,full,UK
4779,X3,2018,3.4,308,diesel,automatic,AWD,115059,8.7,55142,181,5,5,suv,white,3,no,full,UK
4780,3 Series,2011,3,236,diesel,automatic,RWD,196121,7.2,21240,136,4,5,sedan,grey,3,no,full,Spain
4781,1 Series,2020,1.7,131,hybrid,automatic,FWD,60904,4.4,21901,94,3,5,hatchback,blue,0,no,partial,Spain
4782,X1,2022,1.7,151,diesel,automatic,FWD,40605,6.3,42817,127,5,5,suv,black,2,no,full,UK
4783,X5,2020,4,342,hybrid,automatic,AWD,72845,6.9,71616,154,5,5,suv,blue,2,yes,full,France
4784,Z4,2008,3,337,petrol,manual,RWD,146143,10.3,39169,234,2,2,convertible,grey,5,no,partial,UK
4785,X7,2024,4.1,408,hybrid,automatic,AWD,0,7.4,116158,163,5,5,suv,silver,1,yes,full,USA
4786,X5,2007,3.9,311,diesel,automatic,AWD,300000,9,46939,209,5,5,suv,grey,2,no,,France
4787,X3,2021,2.1,149,petrol,automatic,AWD,20744,7.4,58160,,5,5,suv,black,1,no,full,UK
4788,X3,2024,2.1,184,petrol,automatic,AWD,4279,7.9,63251,181,5,5,suv,black,1,no,full,UK
4789,5 Series,2020,3.5,355,hybrid,automatic,RWD,79855,6,67753,120,4,5,sedan,silver,0,no,full,UK
4790,1 Series,2013,2.2,263,petrol,automatic,RWD,22409,8.2,24769,177,3,5,hatchback,silver,,no,full,USA
4791,3 Series,2018,,298,diesel,automatic,RWD,103642,8.3,37228,183,4,5,sedan,black,1,no,none,Netherlands
4792,i3,2023,0,179,electric,automatic,RWD,19550,0,59478,0,5,4,hatchback,black,,no,full,France
4793,1 Series,2021,2.1,197,hybrid,automatic,RWD,41211,,26413,101,5,5,hatchback,white,2,no,full,Italy
4794,i4,2019,0,350,electric,automatic,RWD,88846,0,74583,0,4,5,coupe,blue,1,no,full,Germany
4795,X1,2010,1.8,162,hybrid,automatic,FWD,82390,4.6,24606,109,5,5,suv,white,2,no,none,USA
4796,3 Series,2012,2.2,193,hybrid,automatic,RWD,172778,4.7,18832,,4,5,sedan,black,5,no,full,UK
4797,5 Series,2014,3.7,403,petrol,automatic,RWD,138080,10.7,51907,235,4,5,sedan,black,4,no,full,Turkey
4798,3 Series,2009,2.1,248,petrol,automatic,RWD,300000,7.4,15143,172,4,5,sedan,silver,3,no,full,Spain
4799,X1,2018,1.8,191,diesel,automatic,FWD,70713,5.9,35783,129,5,5,suv,black,3,no,full,USA
4800,X5,2014,4.1,319,diesel,automatic,AWD,157452,9,53655,201,5,5,suv,black,2,yes,partial,France
4801,X5,2014,3.5,298,diesel,automatic,AWD,114900,8.5,56681,197,5,5,suv,black,1,yes,full,Netherlands
4802,X3,2012,2.4,260,petrol,automatic,AWD,221148,8.2,30647,176,5,5,suv,silver,4,no,partial,Spain
4803,X5,2011,4,313,hybrid,automatic,AWD,147765,6.6,57782,143,5,5,suv,silver,4,no,full,UK
4804,1 Series,2016,1.5,122,diesel,manual,RWD,126338,5.5,14696,115,3,4,hatchback,black,1,yes,full,Spain
4805,5 Series,2021,3.1,242,petrol,automatic,RWD,51797,9.4,52562,214,4,5,sedan,white,1,no,partial,UK
4806,1 Series,2022,2.5,206,hybrid,automatic,RWD,33237,5,28313,109,5,4,hatchback,silver,1,no,full,Turkey
4807,i4,2022,0,499,electric,automatic,AWD,18249,0,104335,0,4,5,coupe,grey,1,no,full,Netherlands
4808,1 Series,2007,2.8,229,diesel,manual,FWD,194079,7.9,7992,166,3,5,hatchback,grey,5,no,partial,Netherlands
4809,Z4,2017,2.1,149,petrol,automatic,RWD,81533,9,51907,186,2,2,convertible,black,,no,full,UK
4810,X1,2018,2,264,petrol,automatic,FWD,105509,7.7,39053,,5,5,suv,grey,2,no,partial,Netherlands
4811,X1,2019,2.3,196,petrol,automatic,AWD,54996,9.1,36659,196,5,5,suv,,2,yes,full,Spain
4812,Z4,2022,3,247,petrol,automatic,RWD,15369,8.1,65327,181,2,2,convertible,white,1,no,full,USA
4813,X1,2005,2.2,246,petrol,automatic,FWD,175457,8.2,17761,176,5,5,suv,white,,no,partial,Turkey
4814,X3,2016,3.3,247,hybrid,automatic,AWD,139931,6.1,46413,122,5,5,suv,blue,1,yes,full,Germany
4815,5 Series,2021,4.4,461,petrol,automatic,RWD,83924,11.5,64200,250,4,5,sedan,grey,0,no,,France
4816,5 Series,2017,3.8,346,hybrid,automatic,AWD,109874,6.5,41550,153,4,5,sedan,white,,no,none,France
4817,X1,2012,1.6,165,petrol,automatic,AWD,267340,7,18469,150,5,5,suv,silver,5,no,full,France
4818,3 Series,2024,1.7,173,petrol,automatic,RWD,0,8.1,42028,179,4,5,sedan,silver,0,no,partial,Germany
4819,5 Series,2011,3.6,298,hybrid,automatic,AWD,83869,6,36257,126,4,5,sedan,blue,3,yes,partial,Italy
4820,i3,2018,0,220,electric,automatic,RWD,63058,0,43467,0,5,4,hatchback,white,1,no,partial,UK
4821,3 Series,2014,1.9,189,diesel,automatic,RWD,237597,7.2,23503,150,4,5,sedan,silver,2,no,full,Netherlands
4822,5 Series,2017,2.6,224,petrol,automatic,RWD,119718,8.6,49736,194,4,5,sedan,black,3,no,full,France
4823,3 Series,2007,2.6,228,hybrid,automatic,RWD,300000,,11846,91,4,5,sedan,black,3,no,full,USA
4824,X3,2024,2.7,276,hybrid,automatic,RWD,922,5.5,71270,130,5,5,suv,blue,0,no,full,Turkey
4825,X5,2023,4.3,398,hybrid,automatic,AWD,36125,7.1,99885,161,5,5,suv,white,1,no,,Germany
4826,i3,2018,0,165,electric,automatic,RWD,104973,0,38272,0,5,4,hatchback,grey,3,yes,full,Netherlands
4827,3 Series,2016,1.6,167,diesel,automatic,AWD,98193,5.6,23742,,4,5,sedan,white,4,yes,partial,UK
4828,X1,2010,2,185,diesel,automatic,FWD,108047,6.2,25105,132,5,5,suv,black,3,no,partial,Germany
4829,5 Series,2016,2.1,242,hybrid,automatic,RWD,125428,4.8,39251,113,4,5,sedan,grey,4,no,full,Turkey
4830,5 Series,2022,2,200,hybrid,automatic,RWD,32376,4.9,60441,106,4,5,sedan,silver,1,no,partial,USA
4831,X1,2021,1.6,181,hybrid,automatic,FWD,59451,4.4,42561,109,5,5,suv,blue,1,no,full,USA
4832,X5,2019,3.1,246,hybrid,automatic,AWD,72086,5.8,73899,144,5,5,suv,white,1,no,full,USA
4833,5 Series,2023,2.5,167,hybrid,automatic,RWD,29194,5,58748,106,4,5,sedan,black,0,no,full,USA
4834,X3,2023,2.6,198,petrol,automatic,RWD,11621,7.9,65663,199,5,5,suv,white,0,no,partial,UK
4835,7 Series,2022,0,419,electric,automatic,AWD,45126,0,124844,0,4,4,sedan,black,1,no,partial,Germany
4836,X5,2012,4.1,392,hybrid,,AWD,223529,7.4,62045,155,5,5,suv,red,2,no,full,Italy
4837,1 Series,2022,2,190,petrol,automatic,RWD,0,8,28109,,3,4,hatchback,silver,1,no,full,Spain
4838,5 Series,2021,3.2,328,diesel,automatic,AWD,70815,8.6,57208,183,4,5,sedan,black,1,no,full,USA
4839,X1,2019,2.4,185,petrol,automatic,FWD,65391,9.1,36759,211,5,5,suv,silver,2,no,none,USA
4840,X5,2023,3.5,301,diesel,automatic,AWD,27578,9.1,88289,193,5,5,suv,blue,0,no,partial,Netherlands
4841,i7,2010,0,500,electric,automatic,AWD,248866,0,108708,0,4,5,sedan,white,3,no,full,USA
4842,Z4,2024,2.6,186,petrol,automatic,RWD,0,8.8,67345,188,2,2,convertible,white,0,no,full,Spain
4843,5 Series,2007,3.4,266,diesel,automatic,RWD,300000,8.2,22749,181,4,5,sedan,white,2,no,full,Netherlands
4844,Z4,2015,2.2,262,petrol,automatic,RWD,120039,8.2,49725,173,2,2,convertible,silver,1,no,partial,UK
4845,1 Series,2017,2.4,186,hybrid,manual,RWD,111554,5.2,19015,120,5,4,hatchback,black,3,no,full,Germany
4846,X5,2012,3.4,297,hybrid,automatic,AWD,225039,5.4,45984,99,5,5,suv,silver,3,yes,full,France
4847,3 Series,2011,1.7,227,petrol,manual,RWD,73314,7.3,22678,147,4,5,sedan,white,5,no,partial,Turkey
4848,i7,2022,0,493,electric,automatic,AWD,31421,0,195990,0,4,5,sedan,blue,0,no,full,Germany
4849,5 Series,2011,4.2,369,hybrid,automatic,AWD,208195,7.2,31235,150,4,5,sedan,silver,5,yes,full,France
4850,7 Series,2022,4.5,392,hybrid,automatic,RWD,5955,7.2,106008,156,4,4,sedan,black,0,no,full,Spain
4851,3 Series,2018,2.7,235,diesel,automatic,AWD,77254,7.2,31058,163,4,5,sedan,red,2,no,partial,Netherlands
4852,i4,2021,0,405,electric,automatic,RWD,69187,0,84030,0,4,5,coupe,white,2,no,full,Germany
4853,X5,2013,3.8,303,diesel,automatic,AWD,225607,9.5,46009,207,5,5,suv,blue,3,yes,partial,France
4854,X1,2011,1.8,156,diesel,automatic,AWD,120729,6.2,21838,144,5,5,suv,silver,3,yes,full,Spain
4855,5 Series,2024,3,299,petrol,automatic,RWD,0,9.5,71785,212,4,5,sedan,blue,0,no,full,USA
4856,X5,2021,,372,hybrid,automatic,AWD,34235,6.6,90644,,5,5,suv,white,1,no,full,Germany
4857,Z4,2009,2.3,254,petrol,manual,RWD,170296,8.5,34300,181,2,2,convertible,white,,yes,full,USA
4858,3 Series,2021,2.6,238,petrol,automatic,RWD,66657,8.4,39408,178,4,5,sedan,white,0,no,full,Turkey
4859,1 Series,2019,2.9,272,diesel,automatic,FWD,102230,7.4,28365,160,3,5,hatchback,,2,no,full,France
4860,5 Series,2022,4.3,344,petrol,automatic,AWD,7768,11.9,67198,262,4,5,sedan,white,2,no,full,Spain
4861,X1,2023,1.5,182,petrol,automatic,FWD,4123,7.5,42741,144,5,5,suv,silver,1,no,partial,USA
4862,X7,2023,4.3,374,petrol,automatic,AWD,2398,10.8,135325,253,5,5,suv,grey,0,no,full,Germany
4863,1 Series,2010,2.9,231,hybrid,automatic,FWD,284354,5.8,4095,113,5,5,hatchback,white,3,yes,partial,Italy
4864,3 Series,2009,2.1,223,hybrid,manual,AWD,233936,5.2,16574,134,4,5,sedan,black,4,,partial,USA
4865,3 Series,2022,2.6,220,hybrid,automatic,AWD,33918,5.6,41445,116,4,5,sedan,grey,1,no,full,UK
4866,5 Series,2022,3.2,245,petrol,automatic,AWD,25370,,59840,187,4,5,sedan,grey,1,no,full,France
4867,Z4,2006,2.6,234,petrol,automatic,RWD,291710,8,19688,174,2,2,convertible,,4,no,full,France
4868,7 Series,2011,4.8,364,petrol,automatic,RWD,300000,11.5,60130,260,4,5,sedan,red,3,no,partial,USA
4869,3 Series,2007,2,197,petrol,automatic,AWD,300000,8.9,12287,198,4,5,sedan,black,5,yes,partial,Netherlands
4870,X5,2024,,367,petrol,automatic,AWD,0,,84961,242,5,5,suv,blue,,no,partial,Spain
4871,X7,2018,4,350,hybrid,automatic,AWD,45211,6.5,110276,127,5,5,suv,blue,1,no,full,Turkey
4872,5 Series,2018,2.3,210,petrol,automatic,AWD,92355,8.2,48714,186,4,5,sedan,white,2,no,partial,Netherlands
4873,X1,2007,1.9,186,diesel,automatic,AWD,201686,6.6,24365,154,5,5,suv,black,2,no,full,USA
4874,X7,2023,3.8,339,hybrid,automatic,AWD,240,6.8,132119,148,5,5,suv,silver,0,no,full,Spain
4875,i4,2024,,334,electric,automatic,AWD,0,0,81209,0,4,5,coupe,black,0,yes,full,Germany
4876,X3,2013,2.7,245,hybrid,automatic,AWD,178864,6.1,40008,130,5,5,suv,white,3,no,full,UK
4877,X3,2023,2.3,184,hybrid,automatic,RWD,15539,4.9,67801,106,5,5,suv,white,0,no,full,USA
4878,3 Series,2020,2,170,diesel,automatic,RWD,50004,6.7,36581,148,4,5,sedan,blue,1,no,full,UK
4879,X3,2019,2.3,252,diesel,automatic,AWD,57468,7.6,44212,167,5,5,suv,black,1,yes,none,Netherlands
4880,X1,2024,1.5,168,petrol,automatic,FWD,9692,7.5,42018,157,5,5,suv,silver,0,yes,partial,Germany
4881,i3,2012,0,191,electric,automatic,RWD,180284,0,27152,0,5,4,hatchback,blue,3,yes,partial,Netherlands
4882,i3,2024,0,183,electric,automatic,RWD,2517,0,62025,0,5,4,hatchback,red,1,no,full,Germany
4883,X7,2016,3.4,218,diesel,automatic,AWD,107981,8.5,71429,172,5,5,suv,silver,3,no,none,Turkey
4884,1 Series,2009,1.9,141,diesel,automatic,RWD,240503,6.1,4317,144,5,5,hatchback,white,3,no,partial,Italy
4885,Z4,2009,2.9,278,petrol,manual,RWD,267038,9.8,34693,222,2,2,convertible,silver,2,no,partial,France
4886,X3,2022,,233,petrol,automatic,AWD,26800,7.4,55333,165,5,5,suv,white,1,yes,full,Italy
4887,X3,2009,3.1,249,petrol,automatic,AWD,199908,9.2,34784,204,5,5,suv,black,2,no,partial,UK
4888,5 Series,2022,3.7,254,hybrid,automatic,RWD,33618,6.1,64149,144,4,5,sedan,black,0,no,full,France
4889,i4,2009,0,288,electric,,RWD,256370,0,39346,0,4,5,coupe,silver,3,no,full,Turkey
4890,X3,2008,2.9,268,hybrid,automatic,AWD,268679,5.8,19929,122,5,5,suv,silver,5,yes,none,Spain
4891,3 Series,2024,2.3,228,diesel,automatic,AWD,0,6.9,43583,152,4,5,sedan,grey,0,no,partial,Italy
4892,3 Series,2011,3.5,346,petrol,manual,AWD,208195,10.5,23079,229,4,5,sedan,red,4,no,partial,Turkey
4893,5 Series,2016,4.2,389,petrol,automatic,RWD,75356,10.6,42156,222,4,5,sedan,grey,4,yes,full,USA
4894,3 Series,2020,1.7,176,diesel,automatic,AWD,58725,7,33406,155,4,5,sedan,blue,0,yes,full,Spain
4895,5 Series,2018,2.3,190,hybrid,automatic,AWD,34209,3.9,47884,87,4,5,sedan,red,4,,partial,Turkey
4896,7 Series,2022,4.8,430,hybrid,,RWD,19390,7.3,112992,164,4,5,sedan,black,1,,full,Netherlands
4897,5 Series,2023,4.3,330,diesel,automatic,AWD,27797,9.2,70929,200,4,5,sedan,black,0,no,full,Germany
4898,1 Series,2012,2.6,319,hybrid,manual,FWD,184491,5,16415,105,5,5,hatchback,silver,3,yes,partial,Spain
4899,i7,2008,0,499,electric,automatic,AWD,230191,0,107934,0,4,4,sedan,red,2,no,full,Germany
4900,3 Series,2024,3.2,280,petrol,automatic,AWD,0,9.8,52284,223,4,5,sedan,black,0,no,full,Italy
4901,X1,2011,1.8,190,hybrid,automatic,FWD,84025,4.8,30539,104,5,5,suv,red,2,no,full,Spain
4902,3 Series,2009,2.9,226,hybrid,automatic,RWD,268512,5.5,14028,132,4,5,sedan,,5,yes,partial,UK
4903,X3,2022,2.5,167,hybrid,automatic,AWD,41215,4.6,54182,90,5,5,suv,black,2,no,full,Italy
4904,X1,2019,2.3,271,petrol,automatic,FWD,92311,8.1,45004,161,5,5,suv,silver,1,no,full,Spain
4905,3 Series,2011,2,191,petrol,automatic,AWD,141305,8.8,20977,181,4,5,sedan,silver,5,yes,full,Turkey
4906,3 Series,2014,2.7,268,hybrid,automatic,RWD,149940,5.7,22479,114,4,5,sedan,black,3,yes,full,USA
4907,7 Series,2011,4.5,377,hybrid,automatic,RWD,189034,6.9,48927,163,4,4,sedan,red,5,yes,none,USA
4908,3 Series,2009,1.7,140,diesel,automatic,AWD,261342,5.9,10209,133,4,5,sedan,black,,yes,none,UK
4909,1 Series,2024,2.4,233,diesel,manual,FWD,5638,6.3,34850,139,3,5,hatchback,silver,0,no,full,Spain
4910,1 Series,2006,2.2,191,hybrid,automatic,FWD,206513,5.1,6347,109,3,4,hatchback,black,4,no,full,Spain
4911,i3,2023,0,148,electric,automatic,RWD,488,0,53366,0,5,4,hatchback,blue,1,no,,Turkey
4912,i7,2019,0,559,electric,automatic,AWD,62137,0,169720,0,4,4,sedan,silver,2,no,full,Spain
4913,5 Series,2006,2.8,273,petrol,automatic,RWD,300000,9.1,21385,210,4,5,sedan,black,5,no,full,France
4914,3 Series,2018,3.4,319,petrol,automatic,AWD,93071,10.2,39576,210,4,5,sedan,silver,1,no,partial,Turkey
4915,i3,2019,0,126,electric,automatic,RWD,115710,0,45349,0,5,4,hatchback,white,1,no,partial,Netherlands
4916,5 Series,2021,3.7,273,petrol,automatic,RWD,37332,10.6,62019,218,4,5,sedan,blue,0,no,full,UK
4917,3 Series,2024,3.1,350,hybrid,automatic,AWD,0,6.3,55346,131,4,5,sedan,white,0,no,full,Spain
4918,7 Series,2017,0,486,electric,,AWD,85136,0,96019,0,4,4,sedan,black,1,yes,full,France
4919,5 Series,2023,2.2,206,hybrid,automatic,RWD,16658,,66986,99,4,5,sedan,white,0,no,full,Netherlands
4920,3 Series,2024,3.4,327,hybrid,automatic,RWD,8687,6.4,47590,139,4,5,sedan,black,0,no,full,Spain
4921,X3,2019,2.8,310,petrol,automatic,AWD,81224,8.9,53623,179,5,5,suv,white,4,no,full,UK
4922,X3,2009,2.8,228,petrol,automatic,RWD,254524,9.5,29906,213,5,5,suv,silver,3,no,full,France
4923,3 Series,2023,3.2,350,hybrid,automatic,RWD,1712,5.9,44783,132,4,5,sedan,white,0,no,partial,Spain
4924,X3,2020,3,276,hybrid,automatic,AWD,53320,6,63193,131,5,5,suv,white,0,no,full,France
4925,1 Series,2014,2.7,298,hybrid,manual,FWD,144219,,23820,122,5,5,hatchback,grey,1,no,partial,Italy
4926,X3,2023,3.2,298,diesel,automatic,RWD,5617,8.6,63652,191,5,5,suv,red,1,no,full,Germany
4927,X3,2018,2.9,256,hybrid,automatic,RWD,47667,5.4,56973,121,5,5,suv,white,2,no,full,Germany
4928,X3,2012,2.8,285,diesel,automatic,AWD,211252,7.6,34378,182,5,5,suv,silver,3,no,partial,Netherlands
4929,5 Series,2015,4.2,331,hybrid,automatic,AWD,32536,6.8,44316,137,4,5,sedan,silver,4,yes,full,UK
4930,X5,2024,4,299,petrol,automatic,AWD,4877,10.2,98659,210,5,5,suv,white,0,no,full,Germany
4931,Z4,2020,2.3,203,petrol,automatic,RWD,55652,7.8,56890,179,2,2,convertible,silver,1,no,full,France
4932,1 Series,2018,,272,petrol,automatic,RWD,87237,8.9,28160,199,5,4,hatchback,blue,3,no,full,Italy
4933,1 Series,2010,1.5,147,petrol,automatic,RWD,186527,6.9,6524,,5,4,hatchback,silver,3,yes,full,Spain
4934,Z4,2010,2.4,182,petrol,manual,RWD,156172,8.9,36199,203,2,2,convertible,white,3,no,full,Italy
4935,1 Series,2024,2.2,210,diesel,automatic,RWD,0,7.7,34023,156,5,4,hatchback,blue,0,no,full,France
4936,5 Series,2008,3.1,256,diesel,automatic,AWD,300000,7.8,20955,183,4,5,sedan,grey,4,no,none,Germany
4937,5 Series,2005,2.6,216,petrol,automatic,AWD,259785,9.5,16037,206,4,5,sedan,silver,4,yes,partial,Netherlands
4938,3 Series,2007,2.4,198,hybrid,automatic,RWD,285567,4.8,13921,92,4,5,sedan,white,3,,full,UK
4939,7 Series,2015,4.6,331,hybrid,automatic,RWD,138822,7.1,74545,156,4,4,sedan,silver,3,no,full,Spain
4940,5 Series,2011,3.4,378,petrol,automatic,AWD,62583,10.5,37214,231,4,5,sedan,black,4,yes,full,UK
4941,X1,2020,2,171,hybrid,automatic,FWD,44942,4.9,35618,111,5,5,suv,silver,2,no,none,Italy
4942,X3,2019,2.2,209,hybrid,automatic,RWD,47467,5.2,47805,99,5,5,suv,grey,3,no,partial,Germany
4943,X7,2019,4.2,422,diesel,automatic,AWD,35524,9.3,114086,213,5,5,suv,blue,1,,,Turkey
4944,X1,2015,2.1,221,petrol,automatic,FWD,139430,7.6,26091,174,5,5,suv,black,3,yes,full,Spain
4945,X5,2010,3.1,330,hybrid,automatic,AWD,279074,5.4,32663,114,5,5,suv,black,2,yes,partial,France
4946,3 Series,2015,2.3,265,diesel,automatic,AWD,168912,7,32385,151,4,5,sedan,black,,no,full,Germany
4947,X3,2009,2.6,240,diesel,automatic,AWD,147933,7.4,30066,166,5,5,suv,silver,4,yes,full,UK
4948,i3,2022,0,142,electric,automatic,RWD,58523,0,46298,0,5,4,hatchback,blue,1,no,partial,Turkey
4949,X3,2016,3.3,301,diesel,automatic,RWD,77513,8.6,46191,193,5,5,suv,blue,4,no,partial,Italy
4950,X5,2017,3.7,347,hybrid,automatic,AWD,71462,5.8,64996,120,5,5,suv,red,1,no,partial,France
4951,3 Series,2016,1.8,136,petrol,manual,RWD,85995,8.5,30431,197,4,5,sedan,white,1,no,partial,UK
4952,X5,2021,3.4,309,petrol,automatic,AWD,49056,9.6,79853,215,5,5,suv,blue,1,no,full,France
4953,1 Series,2006,2.8,253,hybrid,automatic,RWD,195244,5.4,7239,113,5,4,hatchback,black,4,yes,partial,Italy
4954,X5,2018,3.3,295,petrol,automatic,AWD,65950,9.5,72740,204,5,5,suv,grey,2,no,full,Spain
4955,Z4,2024,2.5,249,petrol,automatic,RWD,11929,8.6,68331,190,2,2,convertible,white,1,no,full,France
4956,1 Series,2023,3,320,hybrid,automatic,RWD,5823,5.9,33213,149,5,5,hatchback,black,0,yes,partial,France
4957,1 Series,2023,2.9,260,hybrid,automatic,RWD,11489,5.4,32111,118,5,4,hatchback,white,0,no,partial,Spain
4958,Z4,2024,2.9,251,petrol,automatic,RWD,14373,9.8,63417,220,2,2,convertible,blue,1,no,full,Turkey
4959,X5,2012,3.4,259,diesel,automatic,AWD,258105,8.5,42692,192,5,5,suv,white,3,no,none,Italy
4960,i4,2013,0,387,electric,automatic,RWD,227150,0,46073,0,4,5,coupe,red,3,no,full,Turkey
4961,1 Series,2012,2.1,196,hybrid,manual,FWD,146295,5.2,13294,106,3,4,hatchback,black,3,yes,full,Turkey
4962,7 Series,2015,0,421,electric,automatic,RWD,63936,0,69278,0,4,4,sedan,white,1,yes,partial,Italy
4963,3 Series,2011,1.7,189,petrol,automatic,AWD,103205,6.9,20800,156,4,5,sedan,black,3,no,none,France
4964,X1,2010,1.9,155,petrol,automatic,AWD,230855,7.7,17051,169,5,5,suv,blue,,yes,partial,Netherlands
4965,X3,2009,3,291,diesel,automatic,AWD,300000,7.1,31923,147,5,5,suv,white,3,no,partial,Netherlands
4966,5 Series,2024,3.8,392,diesel,automatic,AWD,0,9.1,59312,195,4,5,sedan,,0,,partial,Turkey
4967,5 Series,2023,2.4,264,hybrid,automatic,RWD,0,4.7,61773,103,4,5,sedan,black,1,no,full,Turkey
4968,3 Series,2005,2.7,239,hybrid,manual,AWD,222820,5.9,11693,127,4,5,sedan,black,2,yes,partial,UK
